id,created,subject,posts_count,forum_id,
4707,2017-04-04 16:15:56.748930 +07:00,"Buy real and genuine passports,Whatsap(+1 484-831-4806)  driver-license,id cards ...",1,144,
3879,2017-03-12 17:30:38.213777 +07:00,ORDER YOUR DOCUMENT VIA CALL OR TEXT OR WHATSAPP  +1(202) 570-4495,1,144,
3877,2017-03-12 17:28:41.643691 +07:00,ORDER YOUR DOCUMENT VIA CALL OR TEXT OR WHATSAPP  +1(202) 570-4495,1,144,
3878,2017-03-12 17:30:24.686317 +07:00,ORDER YOUR DOCUMENT VIA CALL OR TEXT OR WHATSAPP  +1(202) 570-4495,1,144,
3887,2017-03-12 18:39:33.664084 +07:00,"Obtain ielts, toefl, toeic,ESOL,GMAT Without attending the exam.WhatsApp :::: +237675418147",1,144,
3876,2017-03-12 17:28:28.032685 +07:00,ORDER YOUR DOCUMENT VIA CALL OR TEXT OR WHATSAPP  +1(202) 570-4495,1,144,
3859,2017-03-12 17:11:31.986643 +07:00,ORDER YOUR DOCUMENT VIA CALL OR TEXT OR WHATSAPP  +1(202) 570-4495,1,144,
3890,2017-03-12 18:45:35.046324 +07:00,"Buy registered IELTS ,TOEFL,TOEIC,DIPLOMAS, Passport (robert.berto25@gmail.com )",1,144,
388,2016-12-21 05:21:11.153336 +07:00,I want to help with the website or forum or other stuff.,5,11,
5064,2017-04-26 00:29:18.434839 +07:00,How can we protect our planet Earth (and America) from the space trash/garbage in its orbit?,10,14,
4478,2017-03-24 10:46:56.540938 +07:00,What jewelry do you wear?,4,15,
4678,2017-04-03 09:37:46.954874 +07:00,Chances for success,4,14,
1921,2017-01-13 21:49:19.842375 +07:00,Onde (Where) está (is) a tradução do vídeo (the video translation) para o Português (into Portuguese)?,7,14,
3860,2017-03-12 17:11:51.573299 +07:00,ORDER YOUR DOCUMENT VIA CALL OR TEXT OR WHATSAPP  +1(202) 570-4495,1,144,
3882,2017-03-12 17:44:32.049999 +07:00,Different dinner items choice of americans all over the world to know. collect ideas .,1,14,
3885,2017-03-12 18:37:54.632409 +07:00,"Buy IELTS,TOEFL,GMAT,ESOL,PASSPORT,VISA,IDCARDS WhatsApp :::: +237675418147",1,144,
422,2016-12-21 07:13:25.279277 +07:00,"Environment: Environmental management, Environmental administration, Environmental sanitation",3,14,
3888,2017-03-12 18:42:38.288908 +07:00,"Obtain ielts, toefl, toeic,ESOL,GMAT, VISA, ID CARDS AND MANY MORE  Without attending the exam.WhatsApp :::: +237675418147",1,144,
3881,2017-03-12 17:31:41.090432 +07:00,ORDER YOUR DOCUMENT VIA CALL OR TEXT OR WHATSAPP  +1(202) 570-4495,1,144,
3886,2017-03-12 18:38:41.609773 +07:00,"Buy registered IELTS ,TOEFL,TOEIC,DIPLOMAS, Passport (robert.berto25@gmail.com)",1,144,
3855,2017-03-12 17:09:16.674232 +07:00,ORDER YOUR DOCUMENT VIA CALL OR TEXT OR WHATSAPP  +1(202) 570-4495,1,144,
3852,2017-03-12 17:07:18.246408 +07:00,ORDER YOUR DOCUMENT VIA CALL OR TEXT OR WHATSAPP  +1(202) 570-4495,1,144,
3850,2017-03-12 17:06:29.013182 +07:00,ORDER YOUR DOCUMENT VIA CALL OR TEXT OR WHATSAPP  +1(202) 570-4495,1,144,
5062,2017-04-25 19:38:06.688423 +07:00,Create an America mobile app for all citizens,2,144,
3966,2017-03-16 01:21:50.925245 +07:00,"Buy Real registered Passport, Visa, drivers licence, ID cards, IELTS (deltonmicheal@gmail.com)( (whatsapp...(..+23795599204",2,144,
3896,2017-03-12 18:55:42.320611 +07:00,"ORDER REGISTERED IELTS ,GRE,TOEIC,TOEFL,PET, FCE, PASSPORTS, VISAS, ID CARDS, DL..WhatsApp ::::  +237675418147",1,144,
3895,2017-03-12 18:53:25.017542 +07:00,"ORDER REGISTERED IELTS ,GRE,TOEIC,TOEFL,PET, FCE, PASSPORTS, VISAS, ID CARDS, DL..WhatsApp ::::  +237675418147",1,144,
2658,2017-02-07 22:09:06.355169 +07:00,Philippines to start a dedicated Space Agency.....Engage..Congratulate..offer support...look to co-operate/JV?,2,68,
4479,2017-03-24 13:27:18.927808 +07:00,Jump-To Menu,2,11,
4549,2017-03-27 22:12:06.466123 +07:00,Discussion of the Declaration of Unity,294,132,
2212,2017-01-20 10:40:31.828915 +07:00,"Forum is not user friendly enough, also possibilty for developed an app?",3,11,
3894,2017-03-12 18:52:38.300271 +07:00,"Buy IELTS,TOEFL,GMAT,ESOL,PASSPORT,VISA,IDCARDS WhatsApp :::: +237675418147",1,144,
3841,2017-03-12 16:57:00.185273 +07:00,ORDER YOUR DOCUMENT VIA CALL OR TEXT OR WHATSAPP  +1(202) 570-4495,1,144,
3994,2017-03-17 00:28:01.079295 +07:00,"Buy Real Passport,Birth certificate,( lusong255@gmail.com ) Drivers   license,IELTS,Visa, ID card etc whatsapp.... +1 (437)370-2033",1,144,
3892,2017-03-12 18:47:58.542781 +07:00,"ORDER REGISTERED IELTS ,GRE,TOEIC,TOEFL,PET, FCE, PASSPORTS, VISAS, ID CARDS, DL..WhatsApp ::::  +237675418147",1,144,
3073,2017-03-05 19:14:20.410128 +07:00,America's participation in the issue around space pollution,3,148,
3893,2017-03-12 18:51:42.645964 +07:00,"OBTAIN IELTS,TOEFL,GMAT,ESOL,PASSPORT,VISA,IDCARDS WhatsApp :::: +237675418147",1,144,
429,2016-12-21 07:51:20.626981 +07:00,Americans embassy and representive must should be protection have citizen americans place,3,69,
3898,2017-03-12 18:57:17.887932 +07:00,"ORDER REGISTERED IELTS ,GRE,TOEIC,TOEFL,PET, FCE, PASSPORTS, VISAS, ID CARDS, DL..WhatsApp ::::  +237675418147",1,144,
3960,2017-03-16 01:18:18.424750 +07:00,"Apply for a New Citizenship,Passports,Visa,Drivers license deltonmicheal@gmail.com whatsapp +23795599204",2,144,
1910,2017-01-13 12:24:03.243142 +07:00,Universal changes are slowly and slowly by nature,4,15,
3032,2017-03-01 21:31:05.253878 +07:00,"GOD is for generator,observer and destroyer.Is it possible without physical existence ?",7,103,
4764,2017-04-06 16:52:59.357379 +07:00,"Buy Registered Passports,Drivers license,IELTS & TOEFL, ESOL Certificates Without Attending The Exam",1,144,
928,2016-12-24 20:32:22.050421 +07:00,America IS NOT a Scientific Nation,20,14,
3931,2017-03-13 20:29:18.599991 +07:00,To delete one dispatch.,4,14,
2677,2017-02-09 15:38:15.652634 +07:00,Comments lacking Humanitarian values should be restricted by America Government .,16,14,
3934,2017-03-14 02:46:42.849364 +07:00,About immortality,19,15,
2652,2017-02-07 11:05:13.667686 +07:00,Perspective..priorities..allocation of resources..focus....after the Constitution and Government. formation,1,14,
481,2016-12-21 12:22:26.847516 +07:00,America Citizen Package.,27,75,
2778,2017-02-21 00:31:29.283231 +07:00,Greetings and Salutations,3,127,
5063,2017-04-25 19:40:28.497780 +07:00,Create an America mobile app for all citizens,4,11,
127,2016-12-19 01:39:41.001000 +07:00,Welcome to the Justice Policy and Scope Forum,1,24,
4872,2017-04-12 18:03:16.825520 +07:00,Will government organizations be required to use open source software? (and possibly extending that to hardware/etc),2,151,
2782,2017-02-21 18:40:50.903374 +07:00,The scalar wave,7,29,
4731,2017-04-04 23:53:49.007698 +07:00,Could some Adm or Mod give a help here?,3,14,
2093,2017-01-19 03:29:32.591828 +07:00,Sterilization system,13,83,
4005,2017-03-17 15:52:51.526590 +07:00,加拿大文凭认证【萨德伯里大学US毕业证】Q微信208319974办理萨德伯里大学毕业证修改transcript学历认证|University of Sudbury,1,144,
4645,2017-04-01 16:52:51.439536 +07:00,"Comprare patente di guida, passaporti, carte d'identità, certificati di nascita, i visti, SSN, certificati di matrimonio, documenti per il divorzio, US Green Card, IELTS, IELTS e TOEFL, ESOL, GRE, GMAT (((scottferdinand11@gmail.com)))",1,144,
2555,2017-02-02 01:33:15.792626 +07:00,If we came into contact with a Galactic Federation,4,133,
4004,2017-03-17 15:51:42.891469 +07:00,加拿大文凭认证【瑞尔森理工大学RPU毕业证】Q微信208319974办理瑞尔森理工大学毕业证修改transcript学历认证|Ryerson Ploytechnic University,1,144,
4003,2017-03-17 15:51:20.662270 +07:00,加拿大文凭认证【罗理尔大学WLU毕业证】Q微信208319974办理罗理尔大学毕业证修改transcript学历认证|Wilfrid Laurier University,1,144,
3023,2017-03-01 09:36:58.515688 +07:00,Ad Honorem system,3,69,
4291,2017-03-20 18:24:31.983754 +07:00,"毕业证,q283214072+wechat办可查教育部学历认证,澳洲毕业证,办理格里菲斯大学毕业证成绩单,Griffith University文凭diploma代办,毕业证办理,(真实广告，诚信靠谱，认证支持面谈再办理)",1,144,
4002,2017-03-17 15:51:00.804282 +07:00,办理蒂宾根大学毕业证@QQ/微信208319974德国TuebingenU文凭成绩单 教育部学历认证.使馆认证真实存档可查,1,144,
3777,2017-03-11 01:31:51.352107 +07:00,How to make America attractive for the Investor,4,75,
2304,2017-01-22 10:43:00.946297 +07:00,A proposal for punishment/rehabilitation from first principles.,5,25,
2722,2017-02-14 01:21:16.429889 +07:00,Was the goal of the founder to immediately make the jump into space?,3,14,
4480,2017-03-24 14:24:19.711995 +07:00,Coconut Oil,3,135,
4877,2017-04-13 07:43:54.503001 +07:00,Female Americans,14,14,
1565,2017-01-04 23:36:04.361035 +07:00,"About Stars and Blackholes, the Space Devourers",5,148,
4554,2017-03-28 08:26:29.392631 +07:00,"Www.TrackPinBest.Work SELL DUMPS/TRACK/PIN-WITHOUT PIN (Quality-Valid 95% To 100%)    Sell dumps, track 1&2 with pin, best dumps shop, high balance Sell Dumps track 1&2 with out pin   Sell dumps, buy dumps, dumps shop, fresh dumps, dumps sale dumps,",2,144,
1897,2017-01-13 03:45:43.645429 +07:00,Hello from Ukraine! Привет всему миру и каждому будущему жителю Асгардии из Украины  и от всех Украинцев!,3,127,
4581,2017-03-29 08:38:08.808238 +07:00,"registered IELTS & TOEFL, ESOL certificates without taking the Exams for sale   For any inquiry send an email at:(peterpeddy3@outlook.com) We offer our exclusive clients the ability to gain IELTS,TOEFL,ESOL AUTODESK certificates without taking the ex",1,144,
3941,2017-03-14 21:14:53.265925 +07:00,CHRONICLES - Mars Exploration Is Just A Decade Away,12,9,
217,2016-12-20 21:57:20.721319 +07:00,Welcome to the Embassies Forum.,1,69,
1091,2016-12-27 12:17:56.578437 +07:00,Dangers of Institutional Influence on Developing Youths,11,79,
4803,2017-04-08 09:27:11.758449 +07:00,美国留信认证+使馆认证（真实可查）q/Wechat207586481《IUB 文凭》办理印第安纳大学diploma伯明顿分校成绩单使馆教育部认证|Indian University，Bloomingto,1,144,
4596,2017-03-30 00:40:22.303443 +07:00,Call for Volunteers - Compilation of Community Suggestions for the Declaration of Unity,1,132,
138,2016-12-19 02:24:47.082000 +07:00,How Many Americans Does It Take To Change A Lightbulb?,28,128,
4815,2017-04-09 23:39:35.040288 +07:00,"BUY COUNTERFEIT MONEY AT jamesmoreson1010@gmail.com AND PASSPROT,ID,DL AND VISA  EUROS,DOLLARS AND POUNDS AND NOVELTY DOCUMENTS LIKE PASSPORTS,ID CARDS,GREEN CARDS AND  DRIVERS LICENSE.AND S.S.D CHEMICALS.",1,144,
1326,2016-12-30 08:51:38.118193 +07:00,Futurology.,4,99,
4679,2017-04-03 11:39:33.291286 +07:00,Change email address,2,11,
4481,2017-03-24 15:10:43.432036 +07:00,What's new in Aerospace?,2,14,
4710,2017-04-04 18:03:37.754894 +07:00,Help me understand the issues with the 'surveillance state',28,14,
4584,2017-03-29 08:38:57.663508 +07:00,"registered IELTS & TOEFL, ESOL certificates without taking the Exams for sale   For any inquiry send an email at:(peterpeddy3@outlook.com) We offer our exclusive clients the ability to gain IELTS,TOEFL,ESOL AUTODESK certificates without taking the ex",1,144,
4556,2017-03-28 08:27:58.627353 +07:00,"Www.TrackPinBest.Work SELL DUMPS/TRACK/PIN-WITHOUT PIN (Quality-Valid 95% To 100%)    Sell dumps, track 1&2 with pin, best dumps shop, high balance Sell Dumps track 1&2 with out pin   Sell dumps, buy dumps, dumps shop, fresh dumps, dumps sale dumps,",2,144,
4876,2017-04-13 03:57:05.426530 +07:00,6 months TODAY!,4,14,
4639,2017-04-01 06:57:25.907905 +07:00,hello from sweden,2,127,
4699,2017-04-04 07:11:17.715319 +07:00,Intergenerational Digital Gameplay between Old Adults and Young Family Members,2,150,
4292,2017-03-20 18:25:16.041946 +07:00,"UWA毕业证,q283214072+wechat办可查教育部学历认证,澳洲毕业证,办理西澳大学毕业证成绩单,The University of Western Australia文凭diploma代办,毕业证办理,(真实广告，诚信靠谱，认证支持面谈再办理)",1,144,
3936,2017-03-14 10:11:52.082933 +07:00,Bulids public procurator system and national investigation officer breau.,2,24,
4646,2017-04-01 17:00:55.274218 +07:00,Do we have a official Github organization?,4,104,
1521,2017-01-03 22:32:34.720204 +07:00,Embajada en uruguay,1,69,
1903,2017-01-13 05:29:48.899828 +07:00,What Telescope do you use? Also what is your favorite object to view?,9,148,
4915,2017-04-16 04:50:00.192436 +07:00,Take a position regarding POTUS? A great divider as opposed to the values of America,2,14,
4280,2017-03-19 20:10:11.411087 +07:00,Welfare of America,1,72,
4259,2017-03-17 18:56:23.538926 +07:00,Downloadable(Printable)Version Of Our Calendar,2,14,
3142,2017-03-07 11:34:27.843071 +07:00,E-Credits as a Currency,24,72,
2508,2017-01-30 11:51:56.365883 +07:00,America is a project of computer science being a space nation.,10,14,
2501,2017-01-30 00:38:23.873803 +07:00,Environmental Engineering,1,32,
1176,2016-12-28 06:51:18.117080 +07:00,Recommendations on the establishment of an official experimental group,3,28,
3050,2017-03-04 12:50:41.419267 +07:00,Mining the universo (asteroid's),12,32,
4765,2017-04-06 16:55:26.804975 +07:00,"Buy Registered Passports,Drivers license,IELTS & TOEFL, ESOL Certificates Without Attending The Exam",1,144,
4780,2017-04-07 11:08:22.665072 +07:00,"Best Quality Novelty Fake IDs and Passports,Marriage certificates and Drivers license etc buy now high quality-We have the best HOLOGRAMS AND DUPLICATING MACHINES With over 13million of out documents circulating over the world.",1,144,
4805,2017-04-08 09:28:41.971939 +07:00,"美国留信认证+使馆认证（真实可查）q/Wechat207586481《加州大学diploma文凭》办理加州大学diploma哈斯汀法学院成绩单使馆教育部认证|（University of California, Hastings College of the Law）",1,144,
2632,2017-02-05 21:31:21.952442 +07:00,Proposal - Weekly Q&A session with Igor Ashurbeyli,41,11,
4557,2017-03-28 10:05:49.373481 +07:00,The Meteor Protocol,2,144,
2526,2017-01-31 08:05:26.723242 +07:00,Poll: Any interest in a scale modeling show-and-tell? - Spacecraft of America,4,128,
4293,2017-03-20 18:27:20.982543 +07:00,"阿大毕业证,q283214072+wechat办可查教育部学历认证,澳洲毕业证,办理阿德莱德大学毕业证成绩单,The University of Adelaide文凭diploma代办,毕业证办理,(真实广告，诚信靠谱，认证支持面谈再办理)",2,144,
4037,2017-03-17 17:04:19.666117 +07:00,LU毕业证OR利哈伊大学文凭认证LU利哈伊大学本科研究生学位认证OR美国文凭学历成绩单,1,144,
4741,2017-04-05 12:09:30.890837 +07:00,"有没有可能在地球上找到拥有永久主权、治权的，目前没有发现或无主、没人要的领土或人工填造的土地？IS IT POSSIBLE TO FIND PERMANENT SOVEREIGNTY, THE RIGHT TO RULE OF THE EARTH, AT PRESENT NOT FOUND OR NO MAIN AND UNWANTED TERRITORY OR HUMAN LAND RECLAMATION?",1,144,
2681,2017-02-09 19:47:09.138097 +07:00,Viewing Our World From Our New Home !,5,104,
4574,2017-03-29 08:35:17.465592 +07:00,"registered IELTS & TOEFL, ESOL certificates without taking the Exams for sale   For any inquiry send an email at:(peterpeddy3@outlook.com) We offer our exclusive clients the ability to gain IELTS,TOEFL,ESOL AUTODESK certificates without taking the ex",2,144,
1453,2017-01-02 11:31:54.611391 +07:00,Embassy of America in the Dominican Republic,1,69,
4814,2017-04-09 23:37:32.486078 +07:00,"Buy Real Data Base Registered Passport, Drivers License, ID Card, Birth Certificate, Green Card,  marriage certificates, Visa for a number of countries like:  USA, Australia, Belgium, Brazil, Canada, Finland, France, Germany, Israel, Mexico, Netherla",1,144,
225,2016-12-20 22:12:33.487400 +07:00,Welcome to the Trade forum.,1,130,
647,2016-12-22 03:33:19.145905 +07:00,Constitution Draft Proposal (the M.A. Version) - inviting for discussion - Article I-III,20,132,
5061,2017-04-25 19:00:31.991942 +07:00,How do you say 'Space' in your language?,15,14,
4692,2017-04-03 23:20:26.821463 +07:00,"Civic America Recruitment Initiative - April 3, 2017",27,145,
4804,2017-04-08 09:27:58.801370 +07:00,美国留信认证+使馆认证（真实可查）q/Wechat207586481《UB 文凭》办理UB纽约州立大学diploma布法罗分校成绩单使馆教育部认证|（SUNY University–Buffalo）,1,144,
4273,2017-03-18 15:17:27.565617 +07:00,What's up!??,2,14,
4711,2017-04-04 18:07:28.973602 +07:00,American BOINC team,1,150,
4778,2017-04-07 10:59:03.037694 +07:00,"ORDER HIGH QUALITY FAKE PASSPORT, ID CARDS , DRIVERS LICENSE ONLINE AND DIPLOMATIC FALSE ID CARD ONLINE",1,144,
2777,2017-02-20 20:37:47.179759 +07:00,Post your original positive-minded one-liner quote about anything America.,8,128,
4271,2017-03-18 10:37:04.116456 +07:00,Explaining America to someone who's never heard of it,17,14,
4947,2017-04-18 16:32:48.724366 +07:00,"Quality Novelty real and Fake IDs and Passports,Marriage certificates and Drivers license etc buy now high quality WhatsApp: (+1 410-497-7137).",1,144,
